11700.000000,-0.230550,0.421185,-0.018890,0.037907,-0.632467,1.263556,-1.468305,1.262733,-1.257685,4.861935,-1.244202,-0.183664,4.861935,-0.037197,-0.005544,0.146208,0.259602,0.038162
11800.000000,-0.189801,0.392144,-0.015534,0.035293,-0.520446,1.176431,-1.352067,1.173797,-1.181705,4.483869,-1.170944,-0.159114,4.483869,-0.034943,-0.004796,0.134787,0.262336,0.035518
11900.000000,-0.152159,0.359174,-0.013228,0.033089,-0.414515,1.077523,-1.244803,1.074816,-1.097096,4.084040,-1.088084,-0.140332,4.084040,-0.033333,-0.004300,0.125392,0.264312,0.033220
12000.000000,-0.118000,0.322608,-0.009660,0.029035,-0.322958,0.967825,-1.154354,0.967468,-1.038383,3.615314,-1.032207,-0.113081,3.615314,-0.030858,-0.003430,0.108788,0.267369,0.029142
12100.000000,-0.087658,0.282797,-0.007137,0.025452,-0.239847,0.848391,-1.068187,0.845588,-0.983268,3.143294,-0.968950,-0.095423,3.162870,-0.029064,-0.002910,0.094886,0.269587,0.025513
12200.000000,-0.061453,0.240159,-0.005527,0.022588,-0.166228,0.720477,-0.993553,0.717595,-0.927516,2.670420,-0.954522,-0.083194,2.896951,-0.028636,-0.002496,0.086909,0.270232,0.023543
12300.000000,-0.039645,0.195123,-0.003222,0.017561,-0.107988,0.585370,-0.935944,0.585379,-0.893781,2.138870,-0.886983,-0.060829,2.160591,-0.026606,-0.001873,0.064818,0.272764,0.017558
12400.000000,-0.022448,0.148134,-0.001797,0.013332,-0.061019,0.444401,-0.887153,0.441415,-0.864448,1.614575,-0.857803,-0.045235,1.634652,-0.025732,-0.001404,0.049040,0.273908,0.013302
12500.000000,-0.010033,0.099661,-0.001029,0.010067,-0.026328,0.298982,-0.852040,0.295927,-0.839394,1.100315,-0.851819,-0.034450,1.346486,-0.025555,-0.001034,0.040395,0.274201,0.011081
12600.000000,-0.002525,0.050190,-0.000193,0.004517,-0.006612,0.150570,-0.832563,0.150700,-0.829286,0.538034,-0.827830,-0.017113,0.559492,-0.024834,-0.000562,0.016785,0.275124,0.004474
12700.000000,-0.000000,0.000234,0.000006,0.000021,0.000044,0.000703,-0.825610,-0.002393,-0.825611,-0.006863,-0.825343,-0.003450,0.013471,-0.024760,-0.000150,0.000404,0.275240,-0.000029
12800.000000,-0.002481,-0.049745,-0.000136,-0.003354,-0.007279,-0.149235,-0.833236,-0.152337,-0.831921,-0.531212,-0.826815,0.006957,-0.281335,-0.024804,0.000208,-0.008440,0.275185,-0.002324
12900.000000,-0.009947,-0.099238,-0.000844,-0.008931,-0.027856,-0.297714,-0.853801,-0.297554,-0.844802,-1.094691,-0.844365,0.027186,-1.094691,-0.025370,0.000768,-0.032513,0.274471,-0.008985
13000.000000,-0.022320,-0.147723,-0.001888,-0.013295,-0.062111,-0.443169,-0.888337,-0.443015,-0.865946,-1.617760,-0.864939,0.041749,-1.617760,-0.026038,0.001209,-0.048381,0.273611,-0.013300
13100.000000,-0.039478,-0.194729,-0.002927,-0.016478,-0.110803,-0.584187,-0.911377,-0.514572,-0.881078,-1.882950,-0.879690,0.049423,-1.882950,-0.026385,0.001482,-0.056306,0.273140,-0.015401
13200.000000,-0.061247,-0.239783,-0.005115,-0.021580,-0.169824,-0.719350,-1.000562,-0.722267,-0.915852,-2.400431,-0.913480,0.065870,-2.400431,-0.027408,0.001974,-0.071998,0.271815,-0.019607
